FID,UniqueID,Country,USA_AEZ,Image,Month,Year,jd,long,lat,Crop,Stage,X427,X437,X447,X457,X468,X478,X488,X498,X508,X518,X529,X539,X549,X559,X569,X579,X590,X600,X610,X620,X630,X641,X651,X661,X671,X681,X691,X702,X712,X722,X732,X742,X752,X763,X773,X783,X793,X803,X813,X824,X834,X844,X854,X864,X875,X885,X895,X905,X912,X915,X923,X925,X933,X943,X953,X963,X973,X983,X993,X1003,X1013,X1023,X1033,X1044,X1054,X1064,X1074,X1084,X1094,X1104,X1114,X1124,X1134,X1144,X1155,X1165,X1175,X1185,X1195,X1205,X1215,X1225,X1235,X1245,X1255,X1266,X1276,X1286,X1296,X1306,X1316,X1326,X1336,X1346,X1356,X1366,X1377,X1387,X1397,X1407,X1417,X1427,X1437,X1447,X1457,X1467,X1477,X1488,X1498,X1508,X1518,X1528,X1538,X1548,X1558,X1568,X1578,X1588,X1599,X1609,X1619,X1629,X1639,X1649,X1659,X1669,X1679,X1689,X1699,X1710,X1720,X1730,X1740,X1750,X1760,X1770,X1780,X1790,X1800,X1810,X1820,X1831,X1841,X1851,X1861,X1871,X1881,X1891,X1901,X1911,X1921,X1931,X1942,X1952,X1962,X1972,X1982,X1992,X2002,X2012,X2022,X2032,X2042,X2052,X2063,X2073,X2083,X2093,X2103,X2113,X2123,X2133,X2143,X2153,X2163,X2174,X2184,X2194,X2204,X2214,X2224,X2234,X2244,X2254,X2264,X2274,X2285,X2295,X2305,X2315,X2325,X2335,X2345,X2355,X2365,X2375,X2385,X2395,global_aez,State
1950,5921,USA,8,EO1H0250282014197110P1_SG1_01,7,2014,197,-90.406692,45.63024,corn,Late,NA,15.77858665,14.1676088,13.29411463,13.09976184,12.74365866,12.39657264,12.06242431,12.0806816,12.73586512,13.72611889,14.99467926,15.77734143,15.48727121,14.17798501,12.86494175,11.73514336,11.13227185,10.24685352,9.540665057,8.890326834,8.311017969,7.704149359,7.082106535,6.56377354,6.519321454,7.718609084,12.76810593,20.31113443,32.65426445,44.28192309,53.67629067,58.24087873,60.41230051,62.6096673,63.6804152,63.95873366,62.16957654,60.39334864,60.00231453,61.83374476,64.45164086,66.28269523,67.72224873,67.57111057,65.97272749,61.10253841,60.47029921,58.1436397,57.36690122,53.95177203,NA,NA,NA,NA,NA,NA,44.69344622,47.20382097,49.00380821,51.34101061,53.54217349,55.67616999,56.67078079,57.77086628,58.13075825,58.99821051,57.2024035,54.6198862,NA,NA,NA,NA,NA,NA,NA,39.84969979,39.61399719,40.08007881,41.00069721,42.25003579,43.70760099,43.62288667,43.08911514,40.83564256,39.91223365,40.56227458,41.99697995,40.47375352,36.62710659,31.79426656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.17584746,10.96581376,11.80920545,12.89208373,13.94153496,14.66819925,15.2696073,15.88561905,16.71743645,17.49352456,18.49279756,19.26936856,19.88562936,19.9839974,20.15316885,20.17710219,20.32022407,20.29949599,20.19930002,19.71432227,18.78519114,17.74136355,16.96241867,16.17303364,15.09195789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.717430616,3.350481631,3.594594046,4.200025495,5.031672238,5.175525016,4.991639412,5.267917553,5.820400985,5.583637397,4.789176625,5.845339806,7.492182787,8.827788841,8.555081367,8.223979229,8.004197813,7.120849553,6.170523227,6.051322475,6.518345451,6.77480971,6.033123061,5.442414153,4.977924058,4.942822492,4.768203454,4.824203437,5.127874394,NA,NA,NA,NA,NA,14,Wisconsin
1951,5923,USA,8,EO1H0250282014197110P1_SG1_01,7,2014,197,-90.369865,45.67952,corn,Late,NA,15.97192476,14.41425862,13.52763954,13.25445404,13.0037834,12.61713085,12.19922698,11.987268,12.02355983,12.25317967,12.77631644,13.14680056,12.97328449,12.16420978,11.42712802,10.74862285,10.49530265,9.982130914,9.594747011,9.184356287,8.877056915,8.464704578,8.096013001,7.758687827,7.720450339,8.53135805,11.2506135,15.00459504,20.99683976,26.66961325,31.52945855,34.08434677,35.50601278,37.14207767,37.92783864,38.39247936,37.42231495,36.4342011,36.15334921,37.28781779,39.0450098,40.33401385,41.26975735,41.27224146,40.51706855,37.52520184,37.08044965,35.88553739,36.3898345,34.65711729,NA,NA,NA,NA,NA,NA,29.78089983,31.62445962,32.69754783,33.9603722,35.43511686,36.81545509,37.50126005,38.02302828,37.97304277,38.17215582,36.75210863,34.8883427,NA,NA,NA,NA,NA,NA,NA,28.08853866,27.96603303,28.44079435,29.29854651,30.24321048,31.49833883,31.23731571,31.04189514,29.39390472,28.52637094,28.61698533,29.89320682,29.06891675,27.12316216,23.72174936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.73567115,11.7610128,12.67144639,13.52464717,13.94742898,14.27880948,14.77380495,15.42607596,16.14749274,16.49102671,16.98962477,17.23778413,17.67101665,17.8540211,18.05312255,17.93578645,17.74253766,17.44005152,17.13347803,16.99153646,16.73327774,16.38092675,15.77722759,14.90819214,13.89592625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.171031444,4.916882835,5.344537686,5.732863716,6.236699129,6.755691449,7.210189055,7.561395833,7.934596584,7.430020984,6.955052857,7.17171219,7.960880197,8.175787772,7.775032147,7.940849988,8.38774896,8.262675454,7.489350852,6.543641072,5.934539457,6.17941254,6.460935897,6.834731585,6.28074516,5.936567474,5.383277017,4.903887261,4.550337995,NA,NA,NA,NA,NA,14,Wisconsin
1952,5924,USA,8,EO1H0250282014197110P1_SG1_01,7,2014,197,-90.362089,45.700768,corn,Late,NA,15.36302007,13.81198422,12.91166494,12.63844799,12.41370946,12.01731383,11.54954622,11.27313586,11.4457176,11.75837915,12.29366838,12.59333006,12.29739061,11.42335038,10.5743255,9.840052577,9.417012645,8.761842348,8.31529795,7.914339136,7.611561226,7.196147809,6.806960741,6.47312028,6.400541322,6.99281811,9.541016547,13.62549672,20.93908008,28.61730636,35.25949678,39.0150884,40.97701821,42.79074164,43.62439706,43.95731592,42.76324808,41.62534792,41.36919135,42.6332357,44.35649413,45.64307188,46.83381593,46.80815551,45.91250886,42.35565909,40.80202222,39.47336784,39.06897515,38.50516871,NA,NA,NA,NA,NA,NA,33.49750633,35.23872464,36.56339938,37.85248538,39.528159,40.46846158,41.09208412,41.52868098,41.3646566,41.63869989,40.63791571,39.04498579,NA,NA,NA,NA,NA,NA,NA,32.39884616,32.39654766,32.55103069,32.76814359,33.4368964,34.55368969,34.43900234,34.20536651,32.55417712,31.81407004,32.0880327,33.47450596,32.49990201,29.99431512,26.1502946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.59516509,11.67377151,12.80515737,13.98124626,14.6224328,15.05453739,15.43708805,16.00672337,16.67516436,17.40018006,18.28016842,18.91627704,19.46587932,19.42098273,19.36189926,19.13529405,19.30012076,19.24527927,19.089464,18.53287888,18.09828763,17.43805473,16.89764127,15.9349374,14.93108636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.809764205,4.043184835,4.35388546,5.169127671,6.255012945,6.539698862,6.320781146,6.438308392,7.154580952,6.894982426,6.180051972,6.378269275,7.239660948,7.675086221,7.384737986,7.678640936,8.309044969,7.410725232,5.909151037,5.13223275,5.550016593,6.347503866,6.33998946,6.159887225,5.716859038,5.785082865,5.833856712,6.15217293,6.090572602,NA,NA,NA,NA,NA,14,Wisconsin
1953,5925,USA,8,EO1H0250282014197110P1_SG1_01,7,2014,197,-90.366784,45.679766,corn,Late,NA,15.80185875,14.00306554,12.93949743,12.74601666,12.39453813,12.13557131,11.61954995,11.36092936,11.49558516,11.7692347,12.35233857,12.69231179,12.36806353,11.42368409,10.45962895,9.602965456,9.152889575,8.50783094,8.052308336,7.600743317,7.272489384,6.861596053,6.446208088,6.039339198,5.969702816,6.520580363,9.170974963,13.54875921,21.78070944,30.96689792,39.34622736,44.40960601,47.23378331,49.53096015,50.67142978,51.04811586,49.70959816,48.23959673,47.80143256,49.29757786,51.30809232,52.91257306,53.93668427,54.00498361,52.82885919,48.81916089,48.51584747,46.53177895,47.18038051,44.3006444,NA,NA,NA,NA,NA,NA,38.10348817,39.89812791,40.74277902,41.79527714,43.2778587,44.84426971,46.21602855,47.350338,47.64041431,47.46629676,45.56888567,43.19244221,NA,NA,NA,NA,NA,NA,NA,34.48799404,34.21695294,34.97926542,35.73314767,36.80499142,37.8849232,37.92542361,37.44351793,35.48998416,34.58495251,34.79048956,36.29056471,35.06227814,32.22449522,27.6427917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.69914233,11.85728467,12.87864315,13.7264163,14.24195038,14.59958162,15.05130268,15.79146607,16.59961575,17.52717881,18.45859848,19.22658131,19.79906256,19.85748476,19.62358553,19.33587413,19.25103558,19.05709034,18.74780553,18.36411844,17.97686177,17.39632007,16.68347251,15.83830754,14.78357988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.284492757,4.051640741,4.172257491,4.1373145,4.480940256,4.298129348,4.104896533,4.518796637,5.207273406,5.472282988,5.220654232,5.807008663,6.483875357,6.549399609,6.083221614,6.276056967,6.97455452,7.044386762,6.66996355,6.270606965,6.224539477,6.522905927,6.605576117,6.304001634,5.549851898,4.781272347,4.255773809,3.65112495,3.131428566,NA,NA,NA,NA,NA,14,Wisconsin
1954,5926,USA,8,EO1H0250282014197110P1_SG1_01,7,2014,197,-90.376226,45.682407,corn,Late,NA,15.85430596,14.12484489,13.21381886,12.97523445,12.64337106,12.29779992,11.87936092,11.67660146,11.85134541,12.13493414,12.72229912,13.03644288,12.76390687,11.85628505,11.04625465,10.37198014,10.03927009,9.422567007,8.951318309,8.500096254,8.280853413,7.871271666,7.537769141,7.205393448,7.168088267,7.773932373,10.19416798,14.1686561,21.31462395,28.92131422,35.54097022,39.27822552,41.3304327,43.12261244,43.96630162,44.27160371,43.03085483,41.98406694,41.68527465,43.03214534,44.75792942,46.06505329,47.07236133,46.96068254,45.86995903,42.59778949,41.46334948,39.83867775,39.3417151,37.86305343,NA,NA,NA,NA,NA,NA,33.3658012,34.68462136,35.8510947,37.1576458,38.9901135,40.56570588,41.79753365,42.58500745,42.13804504,41.98772271,40.99487458,39.87470882,NA,NA,NA,NA,NA,NA,NA,32.31135245,32.01771363,32.51199326,33.16281636,34.19978446,35.60587457,35.65991356,35.23719474,33.01447188,32.10676743,32.46243022,34.20978282,33.20451127,30.65531659,26.5253191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.97119379,13.01997784,14.0289727,14.91583077,15.34416588,15.69437633,16.15145143,16.88576969,17.46950398,18.17962562,19.11365755,19.83194034,20.30088979,20.47755687,20.691818,20.70037944,20.58443421,20.42366244,20.39342108,19.95838275,19.28315231,18.4624837,17.88379732,17.10115719,15.96066018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.179050485,4.863083609,5.965516083,6.614961621,6.885873992,6.869217481,7.093092997,7.209927665,7.289522656,7.379463191,7.542890056,8.914000479,10.04775844,9.937288227,8.803977499,8.581590276,9.489217789,9.09431233,7.779802185,7.279335965,7.855583525,8.360120573,7.897519274,7.029797708,6.138483477,5.748583515,5.766942835,5.553964233,4.89612518,NA,NA,NA,NA,NA,14,Wisconsin
1955,5927,USA,8,EO1H0250282014197110P1_SG1_01,7,2014,197,-90.401534,45.632353,corn,Late,NA,17.01840862,15.29633431,14.04635199,13.7392755,13.32830941,12.94441109,12.71784027,12.89072622,13.75146892,14.72013627,15.93462369,16.60555209,16.34807345,15.15451539,13.97337356,12.87981513,12.35796189,11.48957863,10.84449335,10.14694406,9.631143003,8.925710764,8.273740261,7.652523516,7.661277985,9.137069925,14.37507101,21.64009556,32.51917092,41.95466664,49.18348404,52.23542111,53.66672607,55.56981052,56.58152888,57.00648228,55.63084497,54.24842508,53.9231976,55.60221402,57.96682103,59.6018951,61.02280249,60.99593681,59.95964095,55.30875778,57.04321305,54.88194916,57.18974049,52.35824525,NA,NA,NA,NA,NA,NA,43.03883417,45.47361439,47.44731981,49.56556225,51.26347286,52.53729904,53.83331043,55.59452218,56.35516946,56.77096452,54.69668219,52.24656747,NA,NA,NA,NA,NA,NA,NA,40.56858233,40.9336832,41.8738315,42.23975724,43.16680113,44.50992057,44.69324736,44.15359473,41.78361439,40.91109539,41.38873591,43.05564283,41.44284408,38.04939498,33.02678502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7316205,12.79797155,13.98550892,15.41232286,16.41223569,17.20359348,17.84931281,18.56132103,19.35844417,20.37841255,21.80999459,22.75086432,23.0472512,23.14409576,23.40796742,23.48127118,23.30160535,22.96197068,22.67283693,22.18224451,21.44935838,20.71083795,19.96936502,19.03521469,17.83859535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.259957302,4.627048483,5.28704261,6.1686882,6.741970809,6.934233916,6.858425517,7.281098269,7.959932127,8.292246126,8.160060267,9.084402743,9.964882639,9.964090354,9.279112644,8.889003371,9.129196827,8.751757839,7.95713167,7.494317423,7.161007454,7.412195302,7.253256304,7.005081185,6.272393357,6.102524771,5.866785261,5.524452637,4.809779991,NA,NA,NA,NA,NA,14,Wisconsin
1956,5928,USA,8,EO1H0250282014197110P1_SG1_01,7,2014,197,-90.424237,45.639254,corn,Late,NA,16.24320373,14.46364423,13.27809626,13.28551576,13.03119703,12.79465399,12.39774455,12.22077095,12.38404946,12.72982232,13.42309584,13.91407221,13.79419596,12.97131045,12.2217649,11.54075855,11.26103325,10.61595492,10.1183191,9.677352227,9.475984176,9.134151195,8.807764367,8.455251707,8.493328664,9.171143212,11.61244305,15.1373026,21.16740913,27.01456274,32.08710475,34.52059593,35.59605619,36.78969855,37.55656698,38.11229223,37.41770178,36.3906932,35.95836785,36.95156629,38.31611272,39.43648561,40.04526437,40.11973637,39.33465383,36.26004032,35.81677854,34.16545437,34.57546351,32.23751757,NA,NA,NA,NA,NA,NA,28.92286109,30.2050954,30.98037317,32.14490782,33.27476109,33.99569558,34.85553052,35.60378069,36.06674938,36.15545084,35.06087291,33.56943801,NA,NA,NA,NA,NA,NA,NA,29.06750099,29.49858587,30.17899944,30.67979469,31.17050362,31.81683574,31.87403565,31.66750538,30.27572208,29.45833143,29.54883487,31.01301092,30.1367711,28.22045337,24.66202485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.78944122,13.86835125,15.23202947,16.45666695,16.64202944,16.6160975,17.31746141,17.86382348,18.48800458,19.28275954,20.29330343,20.83275652,20.79420987,21.03480078,21.55535041,21.59728312,21.51418588,21.18824601,21.09065694,20.77779514,20.64260408,20.07364742,19.49524013,18.58827317,17.94918544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.917121281,6.181725273,7.557051306,8.644860606,9.285441601,9.4107341,9.917956164,10.60536388,10.98815569,10.68569251,10.62788938,11.36110996,12.12970081,11.46061065,10.3927223,10.67732514,11.87197353,11.88677221,10.61251112,9.86911281,10.35648362,10.20394593,8.944002472,8.557130124,8.834456233,9.536253109,9.025034041,8.164797676,7.259193433,NA,NA,NA,NA,NA,14,Wisconsin
1957,5929,USA,8,EO1H0250282014197110P1_SG1_01,7,2014,197,-90.358658,45.684533,corn,Late,NA,15.28713545,13.93212846,12.89025839,12.60761107,12.32696251,11.98464986,11.48960879,11.32005947,11.61826856,11.93774107,12.58239917,12.88072717,12.62404357,11.66851924,10.76974276,9.972465592,9.537642038,8.887689261,8.420545546,7.982888177,7.738901216,7.376446621,6.99481639,6.590022647,6.470543918,6.95850255,9.543155464,13.74051644,21.29551801,29.20303204,36.2382814,40.17095507,42.17658802,44.0577313,44.93819493,45.42964877,44.17986691,43.05625909,42.57231967,43.82596725,45.65267428,46.9719614,47.92035894,47.74070032,46.97886185,43.21602185,43.28432658,41.92331354,42.78875582,40.3591623,NA,NA,NA,NA,NA,NA,34.22389613,35.68806794,36.83200608,38.06539099,39.51072259,40.70675554,41.82670487,42.31386331,42.43208061,42.37630987,41.0113938,39.1144774,NA,NA,NA,NA,NA,NA,NA,32.37242058,32.23962706,32.72198367,33.04252644,34.10432175,35.17630856,35.21908719,34.38037347,32.46569763,31.74711464,32.21282662,33.35736034,32.1300506,32.08894213,25.93472277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.45021164,11.62648418,12.83490539,13.71666052,14.11130018,14.19981845,14.66913061,15.38032486,16.20060589,17.18897732,18.16780824,18.85361758,19.15411176,19.18217584,19.35921393,19.20693675,19.03980449,18.70469066,18.58462711,18.44013296,18.16605312,17.46650157,16.64127503,15.77017817,14.88195271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74196591,3.799935169,4.249829873,5.261823622,6.277745876,6.562366265,6.250327164,6.860266788,8.038755179,8.024735211,6.945694678,6.975207192,7.815030885,7.889227461,7.066373567,7.529273122,8.639084152,8.387862564,6.731647216,5.572514403,5.372299492,6.031001744,6.166076577,6.629764302,6.642541501,6.453472026,5.645499904,5.618362652,6.222072358,NA,NA,NA,NA,NA,14,Wisconsin
1958,5931,USA,8,EO1H0250282014197110P1_SG1_01,7,2014,197,-90.363524,45.67905,corn,Late,NA,15.54602634,14.04499354,13.21908142,12.95339534,12.57350726,12.19462296,11.80328682,11.60378622,11.76079314,12.06637279,12.61265822,12.98511616,12.68509373,11.78020812,10.90411538,10.12511498,9.716928557,9.098430823,8.640866868,8.183522635,7.863517067,7.450922285,7.0889899,6.739099508,6.647852876,7.17129922,9.72283171,13.88095923,21.53757336,29.70505881,37.05085286,41.15519143,43.42955326,45.46429193,46.59844606,46.96500513,45.70056311,44.38978248,43.90619719,45.141115,47.17097402,48.68059512,49.91602347,49.71614707,48.72445667,44.65290457,46.21916189,44.43821044,46.28839975,41.74376176,NA,NA,NA,NA,NA,NA,36.24588495,37.6614645,37.99663207,39.45629375,40.65501099,41.9210259,42.75743642,43.60537105,43.59883922,43.69409733,42.47442234,40.7938009,NA,NA,NA,NA,NA,NA,NA,32.60828057,32.68698726,33.75134838,34.38131467,35.18185274,35.81269578,35.74198024,34.80056027,32.73602304,32.04830034,32.8566879,34.8249041,33.44747291,30.90942839,26.58778487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.54107271,11.53764546,12.73174888,13.81550468,14.22441349,14.19007454,14.42122433,15.34542644,16.63721462,17.78803011,18.81719379,19.22909156,19.41729259,19.30743963,19.31017434,19.64479283,19.90909156,19.57660482,19.08824371,18.32997955,18.24395816,17.48273632,16.69751464,15.78336075,15.02814239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84352968,3.818810436,4.985738145,5.736188859,5.822137989,5.500791103,5.505640779,6.064088844,6.795477497,6.724970326,6.186799912,6.74216336,7.706601456,7.834191609,7.276809527,6.985470665,7.20757614,6.661535218,5.645127428,4.788680461,4.376006428,4.706395768,4.866860276,5.206715041,4.976405391,5.528014283,5.671820295,5.483477397,4.586272184,NA,NA,NA,NA,NA,14,Wisconsin
1959,5932,USA,8,EO1H0250282014197110P1_SG1_01,7,2014,197,-90.333004,45.72427,corn,Late,NA,15.2482669,13.80628338,12.72837511,12.57840904,12.23481394,11.91059793,11.3720054,11.09026405,11.23323055,11.64680093,12.40493579,12.78159131,12.53311245,11.53531349,10.59500356,9.73374909,9.316439946,8.632712098,8.117455868,7.58609678,7.294108015,6.859270754,6.521748069,6.160241288,6.115512989,6.549436077,9.245103143,13.53397963,21.43564761,29.72614974,37.54574342,41.88453185,44.10572639,46.01196861,47.27847987,48.03504451,46.91428698,45.50044738,44.91643992,46.07192191,48.06980397,49.78159774,50.85958127,50.92578522,50.33913208,46.57309514,46.41264302,44.14735779,44.8880747,41.94576512,NA,NA,NA,NA,NA,NA,35.99733323,37.96407302,39.14742661,40.21583672,41.68495731,43.0800525,44.23577182,45.22987995,45.40580664,45.59922063,44.27948314,42.46124035,NA,NA,NA,NA,NA,NA,NA,33.65184447,33.34858183,33.82419147,34.29465046,35.46528943,36.97940637,37.26275574,36.82509746,35.07907502,34.16233309,34.53176455,35.7906338,34.79108112,31.89492043,27.4531038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0380139,11.15199959,11.99266868,12.98268793,13.49683338,14.10570182,14.68125425,15.36976334,15.95586406,16.91154239,17.96241821,19.1265313,19.86570361,20.03542395,20.11528801,19.72928187,19.65465661,19.145378,18.9425392,18.53958484,18.11565474,17.37105013,16.67052287,15.76376066,14.74273925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24371307,3.356752114,4.147306275,4.852131139,5.171948898,5.62022916,5.998810026,6.578155718,6.840448086,6.942607394,6.73981469,7.506036393,8.22587289,8.331102541,7.480451607,7.282533038,7.938398269,8.100658364,7.490919092,6.628441883,5.959354693,6.148208638,6.433591273,6.484311613,5.671616835,4.975160998,4.545568878,4.150356797,3.541364919,NA,NA,NA,NA,NA,14,Wisconsin
1960,5933,USA,8,EO1H0250282014197110P1_SG1_01,7,2014,197,-90.326968,45.724159,corn,Late,NA,15.39825907,13.93620887,13.01372601,12.91675536,12.47215981,12.09835906,11.55926006,11.37786163,11.5618483,11.89108946,12.53136331,12.88779239,12.65928857,11.74314361,10.7571459,9.800862407,9.220372997,8.557244846,8.080521593,7.682512527,7.407514752,6.988893913,6.56198362,6.169511107,6.049243905,6.475976192,9.12088763,13.47275797,21.56804332,30.56351962,39.38037175,44.52084322,46.8963793,48.80409437,50.05607416,50.98632984,49.86258839,48.35039487,47.59137752,48.59071348,50.78593935,52.64278415,54.0562785,53.89440443,53.45709452,49.37188664,46.66347319,43.88258175,43.39833084,43.59186993,NA,NA,NA,NA,NA,NA,37.56371104,39.55534262,40.61475487,41.98338771,43.49882998,45.21860426,45.88397041,46.5005834,46.69308276,47.28292767,46.03484363,43.41381517,NA,NA,NA,NA,NA,NA,NA,34.56796528,34.27297221,34.8625624,35.78352786,37.22538288,38.60583104,38.75203958,37.78215704,35.66703489,34.69711505,35.20022495,36.80698719,35.53920611,32.84260579,28.57687203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.12828606,11.1685386,12.23704663,13.01087564,13.31593115,13.74455114,14.50399001,15.43355487,16.31867378,17.21100182,18.42469247,19.04301418,19.58473755,19.86577242,20.24472292,20.05616572,19.77911586,19.19203578,18.94706968,18.52319658,18.24071565,17.7431416,17.06575535,16.33780541,15.24243499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.775418452,2.905427848,3.602313865,4.296538093,4.732903215,5.110405891,5.461188592,5.96999197,6.461684961,6.175445493,5.940144424,6.236557236,6.712536722,6.865378395,6.529592368,7.097635094,7.616395915,7.473855938,6.553775222,6.019575227,5.970160528,6.11332356,5.955501353,5.838559515,5.532696117,5.523995977,5.286507808,4.72446777,4.123462464,NA,NA,NA,NA,NA,14,Wisconsin
1961,5934,USA,8,EO1H0250282014197110P1_SG1_01,7,2014,197,-90.332793,45.71762,corn,Late,NA,15.48987188,13.73216537,12.80074066,12.53363433,12.22991815,11.82108283,11.39440482,11.16685742,11.32078543,11.59755859,12.12538919,12.48165697,12.16629105,11.23589253,10.26264213,9.483955506,9.045663034,8.372414838,7.872907224,7.427687167,7.215184127,6.872785683,6.581288714,6.235741388,6.147844367,6.513208181,8.891005714,12.85623075,20.42101968,28.99502406,37.21452975,42.07612443,44.39766587,46.26665793,47.56433658,48.37433445,47.36698359,45.7778863,45.18162154,46.1953199,48.32058621,49.98746449,51.2981416,51.29078809,50.77722675,46.79046116,45.7656383,43.18399813,43.04624994,41.31291712,NA,NA,NA,NA,NA,NA,36.52005117,38.36711934,38.99714509,40.28110026,41.83221812,43.65227121,44.59180557,44.93188487,45.26966148,45.89353324,44.99742811,42.89328518,NA,NA,NA,NA,NA,NA,NA,34.39121485,34.18823349,34.64154234,35.59675795,37.02940149,38.2947601,38.23080843,37.37515238,35.21143866,34.24797254,35.00704621,36.62257912,35.08776988,32.03840778,27.81524716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.34797267,11.17201977,12.23726067,13.46046807,14.12464284,14.80704113,15.39376711,15.98853865,16.45505493,17.63616409,19.03218395,19.92807663,20.03267319,20.0953769,20.47634607,20.8059071,20.77318455,20.61297505,20.37959913,19.93720765,19.35528196,18.46674122,17.74330619,16.9605039,15.79547809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.289242587,2.717060276,4.321062886,5.871155053,6.3518702,6.404087841,6.532349574,7.094029667,7.816478817,7.619777338,5.642423155,7.612482631,8.607743722,10.13476183,7.926283508,7.567015394,7.905285822,8.271150361,8.326933409,7.291011626,5.978117182,5.282255163,5.788833934,6.169966306,5.802491728,4.971388689,4.319860623,3.650534752,3.455352272,NA,NA,NA,NA,NA,14,Wisconsin
